"","realprice1","realprice2","realprice3","realprice4","br1","br2","br3","br4","residual.price.1","residual.price.2","residual.price.3","residual.price.4","min.dist.honda","min.dist.nissan","min.dist.toyota","min.dist.vw","DIST10.honda","DIST10.nissan","DIST10.toyota","DIST10.vw","TRADEMANUFACTURER","TRADENAME","TRADEMODEL","TRADEORIGIN","TRADEBODYTP","TRADECYLINDER","CUSTLATITUDE","CUSTLONGITUDE","ZIPCODE","brand"
"695",9.8812625381481,9.81465633891443,9.90213664,9.98951123650015,0,0,1,0,-0.577276559660005,-0.387590876063443,-0.150022279928068,-0.31963592033768,4.05088854058944,25.2525178319667,23.7472640063647,20.6600094554488,56.7682939995854,130.436670749667,143.250563685462,142.571533425444,"Toyota","Toyota","Corolla","Asian","Sedan","4 Cyl",34.473085,-118.533515,91390,1
"696",9.8812625381481,9.81465633891443,9.90213664,9.98951123650015,0,1,0,0,-0.577276559660005,-0.387590876063443,-0.150022279928068,-0.31963592033768,7.6848202136811,12.4224407217571,3.9586866981714,11.6093075561849,24.1957883646517,97.1439772315999,100.353493999459,99.6873792803965,"Nissan","Nissan","Altima","Asian","Sedan","4 Cyl",33.954691,-118.088204,90670,3
"697",9.8812625381481,9.81465633891443,9.90213664,9.98951123650015,0,1,0,0,-0.577276559660005,-0.387590876063443,-0.150022279928068,-0.31963592033768,6.00674687334079,3.93501516714028,2.8772193935731,5.88277187133573,34.5970511431462,113.841732169371,121.156675722457,120.542903679403,"Nissan","Nissan","Frontier","Asian","Pickup","4 Cyl",34.188661,-118.338207,91505,2
"698",9.8812625381481,9.81465633891443,9.90213664,9.98951123650015,0,0,0,0,-0.577276559660005,-0.387590876063443,-0.150022279928068,-0.31963592033768,3.41274913817863,23.2715353205139,21.7680980403706,18.8785155048548,54.6498780030724,128.344173395281,141.101867947636,140.410879767754,"Ford","Mercury","Mountaineer","Domestic","Sport Utility","8 Cyl",34.451282,-118.502891,91350,1
"699",9.8812625381481,9.81465633891443,9.90213664,9.98951123650015,0,0,1,0,-0.577276559660005,-0.387590876063443,-0.150022279928068,-0.31963592033768,7.27742083498316,8.24000183008035,3.78546682836451,7.40092755732976,24.4474043724033,99.869126578565,99.0860058151445,98.5869623111897,"Toyota","Toyota","Corolla","Asian","Sedan","4 Cyl",33.898898,-118.151566,90723,3
"700",9.8812625381481,9.81465633891443,9.90213664,9.98951123650015,0,0,1,0,-0.577276559660005,-0.387590876063443,-0.150022279928068,-0.31963592033768,5.07054737134125,5.56992246563763,10.4801080416371,5.56109013525167,29.9422498791483,108.679815153822,107.921405175977,107.533828619111,"Toyota","Toyota","Corolla","Asian","Sedan","4 Cyl",33.969901,-118.305674,90047,3
"701",9.8812625381481,9.81465633891443,9.90213664,9.98951123650015,1,0,0,0,-0.577276559660005,-0.387590876063443,-0.150022279928068,-0.31963592033768,1.22047960355723,4.87647717030703,6.76563038807226,4.52083716251954,29.6255214710858,111.251614539543,103.602274270671,103.489322873182,"Honda","Honda","Civic Hybrid","Asian","Sedan","4 Cyl",33.84259,-118.375507,90503,1
"702",9.8812625381481,9.81465633891443,9.90213664,9.98951123650015,0,0,1,0,-0.577276559660005,-0.387590876063443,-0.150022279928068,-0.31963592033768,11.5208615432801,3.21817287143678,3.83343654166674,26.4199615282624,42.5967153654618,97.4433936438286,97.7235321789213,71.1651809249287,"Toyota","Toyota","Camry","Asian","Sedan","4 Cyl",33.586243,-117.722724,92656,3
"703",9.8812625381481,9.81465633891443,9.90213664,9.98951123650015,1,0,0,0,-0.577276559660005,-0.387590876063443,-0.150022279928068,-0.31963592033768,1.85592361918155,3.82724372645462,1.84229523947448,7.18222717160358,24.3066771729475,104.921188084918,99.8126803288223,99.5287561491097,"Honda","Honda","Accord","Asian","Sedan","4 Cyl",33.850783,-118.254637,90746,3
"704",9.8812625381481,9.81465633891443,9.90213664,9.98951123650015,0,0,1,0,-0.577276559660005,-0.387590876063443,-0.150022279928068,-0.31963592033768,1.86340527472521,5.62800164639348,1.79365504398769,7.32092769178095,26.3786978189875,105.976619418641,100.008686933542,98.3485496582993,"Toyota","Scion","xB","Asian","Wagon","4 Cyl",33.810667,-118.278846,90745,3
"705",9.8812625381481,9.81465633891443,9.90213664,9.98951123650015,1,0,0,0,-0.577276559660005,-0.387590876063443,-0.150022279928068,-0.31963592033768,4.07361379376457,5.44416949810529,4.69256647917975,20.8502730274278,36.6084128628845,90.8467616159909,91.1437994757555,75.8535041535473,"Honda","Honda","Accord","Asian","Sedan","4 Cyl",33.7047,-117.7663,92620,1
"706",9.8812625381481,9.81465633891443,9.90213664,9.98951123650015,0,0,0,0,-0.577276559660005,-0.387590876063443,-0.150022279928068,-0.31963592033768,4.87306286537487,28.2873666544552,3.58120475771486,4.40121910228715,56.5893470017965,142.01329329398,140.791037477273,140.713861852585,"General Motors","Chevrolet","Malibu","Domestic","Sedan","6 Cyl",34.218031,-118.879388,91360,3
"707",9.8812625381481,9.81465633891443,9.90213664,9.98951123650015,0,0,1,0,-0.577276559660005,-0.387590876063443,-0.150022279928068,-0.31963592033768,3.52952914880374,4.72181334762111,10.5383355042591,9.63050204872926,39.5985396016258,95.9563497387763,96.2846574854955,83.337268811471,"Toyota","Toyota","Camry","Asian","Sedan","6 Cyl",33.714306,-117.992023,92647,3
"708",9.913437883,9.80466119845723,9.901134002,10.0449455103228,1,0,0,0,-0.360876564481788,-0.45432985863145,0.113385003983739,0.396223789370042,2.71554987897781,6.55356194899035,2.6662534414956,8.78640565763539,33.9363105186132,90.5296447513755,90.1099696527398,89.4549490800251,"Honda","Honda","Civic","Asian","Coupe","4 Cyl",33.82958,-117.9845,92804,1
"709",9.913437883,9.80466119845723,9.901134002,10.0449455103228,1,0,0,0,-0.360876564481788,-0.45432985863145,0.113385003983739,0.396223789370042,4.20719762991424,6.95062185620278,11.5967492799339,13.7058115878874,29.5298807243409,103.851761338983,108.862656066569,108.222978513576,"Honda","Honda","Passport","Asian","Sport Utility","6 Cyl",34.049762,-118.191854,90063,2
"710",9.913437883,9.80466119845723,9.901134002,10.0449455103228,0,1,0,0,-0.360876564481788,-0.45432985863145,0.113385003983739,0.396223789370042,3.88103843078653,25.1417524978011,3.14596633331129,3.58611204795757,53.8715314885747,138.888768762802,138.502653351245,138.372181344306,"Nissan","Infiniti","G20","Asian","Sedan","4 Cyl",34.215758,-118.81926,91362,1
"711",9.913437883,9.80466119845723,9.901134002,10.0449455103228,1,0,0,0,-0.360876564481788,-0.45432985863145,0.113385003983739,0.396223789370042,4.59448656052316,12.0828362426657,2.41923098444031,7.73723285268995,27.3261188042081,95.977444319528,96.498771441294,95.9014847715481,"Honda","Honda","Accord","Asian","Sedan","4 Cyl",33.892533,-118.078594,90650,3
"712",9.913437883,9.80466119845723,9.901134002,10.0449455103228,0,0,0,0,-0.360876564481788,-0.45432985863145,0.113385003983739,0.396223789370042,16.8389478038716,17.0287686952687,17.898365551156,5.16022664884885,45.4022697777951,74.4780791237781,99.8968894338439,98.2849704048223,"Mercedes-Benz","Mercedes-Benz","E320","European","Sedan","6 Cyl",34.127305,-117.578214,91701,2
"713",9.913437883,9.80466119845723,9.901134002,10.0449455103228,0,0,0,0,-0.360876564481788,-0.45432985863145,0.113385003983739,0.396223789370042,16.8389478038716,17.0287686952687,17.898365551156,5.16022664884885,45.4022697777951,74.4780791237781,99.8968894338439,98.2849704048223,"Mercedes-Benz","Mercedes-Benz","E320","European","Sedan","6 Cyl",34.127305,-117.578214,91701,2
"714",9.913437883,9.80466119845723,9.901134002,10.0449455103228,1,0,0,0,-0.360876564481788,-0.45432985863145,0.113385003983739,0.396223789370042,4.66015007791025,6.85290499016423,11.7099759278687,5.96937401090797,30.4571662559806,110.029224825546,109.576280006987,109.19353806726,"Honda","Honda","Civic","Asian","Sedan","4 Cyl",33.987144,-118.327612,90043,1
"715",9.913437883,9.80466119845723,9.901134002,10.0449455103228,1,0,0,0,-0.360876564481788,-0.45432985863145,0.113385003983739,0.396223789370042,6.16055022336131,6.22915488205901,11.576945601508,4.53850765744854,30.7381455685687,111.197718080198,109.607394298105,109.277695667527,"Honda","Honda","Civic","Asian","Coupe","4 Cyl",33.971969,-118.353393,90302,3
"725",9.9234088,9.795345394,9.909779715,10.1163730697,1,0,0,0,-0.253039422137126,-3.44605452477124,0.121059216877155,-0.471151444124379,8.42978128047527,5.92380854503468,12.9907663498188,18.4821437530466,31.6446231537819,82.6310646073733,84.3470644169068,83.2950268119162,"Honda","Honda","Prelude","Asian","Coupe","4 Cyl",33.833577,-117.75676,92807,1
"726",9.9234088,9.795345394,9.909779715,10.1163730697,1,0,0,0,-0.253039422137126,-3.44605452477124,0.121059216877155,-0.471151444124379,8.8672751991537,8.50530123970686,9.29545590715149,0.939442297861707,31.3780234422769,117.662018397977,116.859504735998,116.569612230762,"Honda","Honda","Civic","Asian","Sedan","4 Cyl",34.03989,-118.461192,90025,1
"727",9.9234088,9.795345394,9.909779715,10.1163730697,0,0,0,0,-0.253039422137126,-3.44605452477124,0.121059216877155,-0.471151444124379,6.08781302573214,13.128158002489,0.616315094638837,11.3613905502681,26.9095460675295,93.836757311862,98.470627006281,97.7131527702655,"General Motors","Chevrolet","S10 Blazer","Domestic","Sport Utility","6 Cyl",33.953083,-118.025169,90605,3
"728",9.9234088,9.795345394,9.909779715,10.1163730697,0,1,0,0,-0.253039422137126,-3.44605452477124,0.121059216877155,-0.471151444124379,0.646695544987176,5.08337203287203,3.94629000583551,0.794089292970614,36.8707261905212,118.60772061367,123.35653782577,122.876522716732,"Nissan","Infiniti","I30","Asian","Sedan","6 Cyl",34.173492,-118.437724,91401,1
"730",9.9234088,9.795345394,9.909779715,10.1163730697,0,0,1,0,-0.253039422137126,-3.44605452477124,0.121059216877155,-0.471151444124379,6.70206910628096,6.99225450640466,4.99905914676581,7.91902049291511,23.3703813640152,101.195098450931,100.121459948963,99.650315453371,"Toyota","Toyota","Echo","Asian","Coupe","4 Cyl",33.903759,-118.175958,90723,3
"731",9.9234088,9.795345394,9.909779715,10.1163730697,0,1,0,0,-0.253039422137126,-3.44605452477124,0.121059216877155,-0.471151444124379,1.35126582229974,1.22436203048013,4.28258994670183,4.93303298791944,26.0678302115033,106.853758935647,102.440033366913,102.15730352605,"Nissan","Nissan","Altima","Asian","Sedan","4 Cyl",33.879301,-118.287459,90247,2
"732",9.9234088,9.795345394,9.909779715,10.1163730697,1,0,0,0,-0.253039422137126,-3.44605452477124,0.121059216877155,-0.471151444124379,2.21476601807552,4.14923389937125,3.66564536155894,6.09727131912617,26.4998516008884,108.188656123733,100.942454006422,100.776539363221,"Honda","Honda","Accord","Asian","Sedan","4 Cyl",33.829999,-118.318858,90501,1
"733",9.9234088,9.795345394,9.909779715,10.1163730697,0,1,0,0,-0.253039422137126,-3.44605452477124,0.121059216877155,-0.471151444124379,7.00098669897752,6.89446425686292,8.06629132042941,9.49080045713688,24.5842486656038,102.982369110907,103.389231269891,102.892330977311,"Nissan","Nissan","Quest","Asian","Van","6 Cyl",33.948086,-118.201428,90280,3
"764",9.9198643083024,10.0234016492,9.92344064735,10.1492479874622,0,0,0,0,0.234670582820882,0.766595169665495,0.577092348977314,0.571878273414496,0.65391355553988,6.62338697934605,7.58213178541633,8.83013307626719,37.6051975550819,93.1454239625362,93.4767901218575,85.3844244429649,"Ford","Ford","Escort","Domestic","Sedan","4 Cyl",33.757675,-117.982393,92683,1
"765",9.9198643083024,10.0234016492,9.92344064735,10.1492479874622,1,0,0,0,0.234670582820882,0.766595169665495,0.577092348977314,0.571878273414496,11.928256240483,11.8638688047788,7.70005304285388,7.8709251896427,30.6715107022735,83.8249901604493,94.9249307002469,93.8268456446026,"Honda","Honda","Accord","Asian","Sedan","4 Cyl",33.978109,-117.825622,91765,1
"766",9.9198643083024,10.0234016492,9.92344064735,10.1492479874622,1,0,0,0,0.234670582820882,0.766595169665495,0.577092348977314,0.571878273414496,17.938827325582,9.46701519512273,10.2011226797592,32.1232144535311,48.8190415538851,101.85452898126,102.119982030463,67.1698459148908,"Honda","Honda","Civic","Asian","Coupe","4 Cyl",33.502655,-117.668488,92675,1
"767",9.9198643083024,10.0234016492,9.92344064735,10.1492479874622,0,0,0,0,0.234670582820882,0.766595169665495,0.577092348977314,0.571878273414496,2.4434260290335,7.56112823654393,6.29918278174468,1.75423260620298,39.4117887482726,120.750795471642,125.88921405164,125.414043612384,"General Motors","Chevrolet","Corsica","Domestic","Sedan","4 Cyl",34.201081,-118.469441,91406,1
"768",9.9198643083024,10.0234016492,9.92344064735,10.1492479874622,0,0,1,0,0.234670582820882,0.766595169665495,0.577092348977314,0.571878273414496,9.03498053377145,1.01955174595188,1.29088104708733,24.4943286462999,40.2755897694443,95.4528500678596,95.7381632945551,70.2145245658886,"Toyota","Toyota","Camry","Asian","Sedan","4 Cyl",33.621966,-117.737359,92653,3
"780",9.917390458,9.85435621136657,9.9133888664,10.1650680484,0,1,0,0,-0.280876550637838,0.329462418350682,0.193829103906697,0.763618554951211,2.20713388745871,2.23894585232281,12.1853000196915,12.2746059412405,42.3500436949485,96.9485250250784,97.2700348472468,80.5860483959984,"Nissan","Nissan","Altima","Asian","Sedan","4 Cyl",33.682897,-117.960112,92646,2
"781",9.917390458,9.85435621136657,9.9133888664,10.1650680484,0,0,1,0,-0.280876550637838,0.329462418350682,0.193829103906697,0.763618554951211,0.806352865407169,0.812047219532661,6.0957632037237,3.5187958095224,27.6316784593234,108.054347843641,104.255012055823,103.965896780881,"Toyota","Toyota","Camry","Asian","Sedan","4 Cyl",33.901045,-118.306921,90247,3
"782",9.917390458,9.85435621136657,9.9133888664,10.1650680484,0,0,1,0,-0.280876550637838,0.329462418350682,0.193829103906697,0.763618554951211,5.48271865541578,7.16087138602162,9.75925177006834,9.13587859295625,26.214823332516,104.161363916643,105.094786382293,104.595077258075,"Toyota","Toyota","Corolla","Asian","Sedan","4 Cyl",33.968543,-118.219469,90255,2
"783",9.917390458,9.85435621136657,9.9133888664,10.1650680484,1,0,0,0,-0.280876550637838,0.329462418350682,0.193829103906697,0.763618554951211,17.1423099924478,19.6834669599697,2.35690527518836,1.3638194098752,30.1570681434894,89.1916071568745,103.947851832661,102.822854804248,"Honda","Honda","Civic","Asian","Sedan","4 Cyl",34.100325,-117.886937,91722,2
"784",9.917390458,9.85435621136657,9.9133888664,10.1650680484,1,0,0,0,-0.280876550637838,0.329462418350682,0.193829103906697,0.763618554951211,5.88436510435275,6.35970903412177,19.0680004025866,6.29429569925204,42.195910533563,70.6679416637472,89.3290090188099,87.8176605861355,"Honda","Honda","Civic","Asian","Coupe","4 Cyl",33.968525,-117.57308,92880,1
"785",9.913437883,9.80466119845723,9.901134002,10.0449455103228,0,0,0,0,-0.360876564481788,-0.45432985863145,0.113385003983739,0.396223789370042,5.20534124510583,5.55509562464605,18.8263350762337,7.07399531388912,41.5386659427156,71.0264359070641,88.8699679831978,87.3836891129273,"Ford","Ford","Escort","Domestic","Wagon","4 Cyl",33.958953,-117.583283,92880,2
"786",9.913437883,9.80466119845723,9.901134002,10.0449455103228,1,0,0,0,-0.360876564481788,-0.45432985863145,0.113385003983739,0.396223789370042,6.03843516972013,3.85072366403813,2.82305310301286,5.92919774960369,34.4813185400254,113.759657186882,121.041301008858,120.42791740001,"Honda","Honda","Accord","Asian","Sedan","4 Cyl",34.187179,-118.337177,91506,1
"787",9.913437883,9.80466119845723,9.901134002,10.0449455103228,0,1,0,0,-0.360876564481788,-0.45432985863145,0.113385003983739,0.396223789370042,0.844068247352822,5.08912952405158,0.883327926466926,6.01272649613095,25.5795213217547,104.122866490035,98.5354230485868,98.2571708350983,"Nissan","Nissan","Stanza","Asian","Sedan","4 Cyl",33.835229,-118.241334,90745,1
"788",9.913437883,9.80466119845723,9.901134002,10.0449455103228,1,0,0,0,-0.360876564481788,-0.45432985863145,0.113385003983739,0.396223789370042,6.07158961281726,10.7039383702842,8.16744033002178,4.05183448767901,34.6646931458529,97.4584264476742,97.8014194177621,88.5527422916252,"Honda","Honda","Accord","Asian","Sedan","4 Cyl",33.743211,-118.100471,90740,1
"789",9.913437883,9.80466119845723,9.901134002,10.0449455103228,1,0,0,0,-0.360876564481788,-0.45432985863145,0.113385003983739,0.396223789370042,9.22584185591117,9.34065712124558,12.5953458744218,4.15077974742349,30.6699197664251,115.69305531967,112.870921268583,112.633944302432,"Honda","Honda","Civic Hybrid","Asian","Sedan","4 Cyl",33.979557,-118.437727,90292,1
"796",9.913289358,10.0531486541,9.9281801651,10.1048654260329,0,0,1,0,-0.363876546688932,1.85244456690291,0.494819222280727,0.280002460466532,1.89560628088112,3.77498409688401,1.82606582519292,6.89245648393375,24.6441593388626,106.122226063715,100.013421702646,99.7803169866008,"Toyota","Toyota","Sequoia","Asian","Sport Utility","8 Cyl",33.838985,-118.278777,90745,3
"797",9.913289358,10.0531486541,9.9281801651,10.1048654260329,1,0,0,0,-0.363876546688932,1.85244456690291,0.494819222280727,0.280002460466532,0.314331552265434,4.10645910828288,5.88852411724311,4.43308529286839,28.7721208933543,110.336834812633,103.088866586442,102.950207700149,"Honda","Honda","Accord","Asian","Sedan","4 Cyl",33.844831,-118.357936,90503,1
"798",9.913289358,10.0531486541,9.9281801651,10.1048654260329,0,0,1,0,-0.363876546688932,1.85244456690291,0.494819222280727,0.280002460466532,1.18555095886494,5.40098966693718,4.13719883353913,0.710377402650501,37.3283861400345,118.691084990643,123.843263532758,123.349634771093,"Toyota","Toyota","Corolla","Asian","Sedan","4 Cyl",34.183404,-118.435676,91401,3
"799",9.913289358,10.0531486541,9.9281801651,10.1048654260329,0,0,1,0,-0.363876546688932,1.85244456690291,0.494819222280727,0.280002460466532,7.17647793782099,12.6259139138782,11.5047982095409,3.93778356342396,43.8662585500169,126.077625294904,130.078436877859,129.688536834573,"Toyota","Toyota","Tacoma","Asian","Pickup","6 Cyl",34.220314,-118.566827,91306,3
"800",9.913289358,10.0531486541,9.9281801651,10.1048654260329,0,0,0,0,-0.363876546688932,1.85244456690291,0.494819222280727,0.280002460466532,3.65803131495869,3.256647846115,10.4378192005626,17.3170717017409,35.5481715141609,87.457884192784,87.7695789174612,81.6080427713583,"General Motors","Chevrolet","S10","Domestic","Pickup","6 Cyl",33.778777,-117.816594,92869,1
